"","predictm5"
"1",0.402269896842497
"2",0.597580536404028
"3",0.043724558101259
"4",2.3971081804414
"5",0.161248633679016
"6",1.72693367835432
"7",0.0388440453014797
"8",2.05735185582547
"9",0.170518923563686
"10",0.269915384496988
"11",0.835665035508549
"12",0.363585169070005
"13",0.066862000174082
"14",1.34129959555992
"15",0.045944585180549
"16",0.996185332108745
"17",0.182550526227478
"18",1.99100527388484
"19",0.105579135809346
"20",0.289273572490634
"21",1.88237865426403
"22",0.0891305966821511
"23",0.0521389922506576
"24",0.229539108981063
"25",1.06799853287873
"26",0.067487790552522
"27",0.0858508563313506
"28",0.466344456176581
"29",0.0210715969346327
"30",0.0230951664072276
"31",0.0387314624478236
"32",0.0860522804553469
"33",0.261249798929246
"34",0.5428453951117
"35",0.387132288458568
"36",0.521592111353402
"37",0.249347588712648
"38",0.227332212857458
"39",0.0511521461572845
"40",0.216015888264343
"41",0.244556874932783
"42",0.0188177183017462
"43",0.558396956131863
"44",0.366924824265078
"45",0.0377646213766404
"46",4.68183035185385
"47",0.4776804837246
"48",0.549609433064839
"49",0.123028581610103
"50",1.1410725699263
"51",0.104957648302391
"52",3.98942527630564
"53",0.0188055671266336
"54",0.175860384395249
"55",0.0567412779420315
"56",0.103139128651272
"57",0.157706546967846
"58",0.222944691334129
"59",0.0392542491815871
"60",1.88083945535708
"61",0.27891783202976
"62",0.324268181836389
"63",0.0462364363092091
"64",0.204778210619502
"65",2.50831777192797
"66",1.52299972252433
"67",0.039147019042736
"68",0.520812799005345
"69",0.208191257579994
"70",0.413178648386129
"71",1.07024056162904
"72",0.0451634382194505
"73",0.293495850924005
"74",0.0425508604679502
"75",0.131735486880637
"76",0.376803774620314
"77",0.348997403950277
"78",0.180854522527912
"79",0.388353781395244
"80",0.135621962747211
"81",3.87347928139369
"82",0.0582328487073458
"83",0.0354090146334336
"84",0.0467073735513835
"85",0.0754302680091686
"86",0.653387258352409
"87",0.161344227884477
"88",0.320130038664295
"89",0.293495850924005
"90",0.0547674673135496
"91",0.482879633255872
"92",0.0827121496068499
"93",0.564734188070253
"94",0.658579041825548
"95",0.513983743037999
"96",1.00295682326424
"97",0.203667311119543
"98",0.244741892732988
"99",0.405576836230877
"100",0.0457170731388088
"101",0.558220789544189
"102",0.0510966675680443
"103",0.0700973208950126
"104",0.0478554480375858
"105",0.0688844516700755
"106",0.0431033962589796
"107",0.618167787717862
"108",2.36258467216445
"109",0.728244465089373
"110",0.0576497306743434
"111",0.0389280731114065
"112",0.0386431172422709
"113",0.409622496569182
"114",0.157489064308228
"115",0.137352426678348
"116",0.851725500256422
"117",0.0393527666865972
"118",0.406506821457995
"119",0.108082061902637
"120",1.56380862423261
"121",0.034170119721282
"122",3.52071172216665
"123",0.94757764548446
"124",0.332054565174705
"125",0.271199962947954
"126",0.0814920167001034
"127",0.146444661866838
"128",0.399203183659209
"129",0.712300511998885
"130",0.196737899771817
"131",0.0510453030097503
"132",0.0412924526316581
"133",0.0990634404085965
"134",1.75280414388207
"135",0.737009424053357
"136",2.03081292382777
"137",0.201138448514359
"138",0.0161266950803323
"139",1.62842904731985
"140",0.0648754911391401
"141",0.227495060521055
"142",0.034648238829647
"143",0.504544941271852
"144",1.81115030281677
"145",0.0608016234134107
"146",0.0489511643402514
"147",0.256071756606117
"148",0.339187527627875
"149",0.0395268877153565
"150",0.0439496742836028
"151",0.372915256555388
"152",0.223238855562031
"153",0.680062777190511
