"","predictm3"
"1",1.16081817530556
"2",0.649590660074692
"3",0.331237880447042
"4",12.6610951292246
"5",0.413312955661552
"6",0.736780898249768
"7",0.650695570648799
"8",1.4159250623959
"9",0.510348694346771
"10",0.884921866299382
"11",1.09466729994111
"12",0.168993985252897
"13",0.744093221508796
"14",2.33807731852234
"15",0.399960630034288
"16",0.664658829472068
"17",0.880047486554986
"18",0.742645221429073
"19",0.162724551395334
"20",0.508190730725653
"21",0.547475303211462
"22",0.278995722880541
"23",0.419528381731732
"24",0.415154217363991
"25",0.463578948422269
"26",1.30512423193619
"27",0.657377924432891
"28",0.846324407362328
"29",0.957438592288397
"30",0.551531305064118
"31",1.06505942362601
"32",0.457981820560115
"33",0.250007948386494
"34",3.07131363609447
"35",0.715715560777341
"36",0.40456327301621
"37",0.391631869189095
"38",0.438848651836535
"39",0.363613271231647
"40",1.78051841408989
"41",0.60971768071524
"42",0.530625162424677
"43",1.2761140967665
"44",0.444995798565743
"45",0.509486740086164
"46",0.847103152487876
"47",1.40063499004224
"48",0.442401622017079
"49",0.589213922618939
"50",0.905024202355534
"51",1.06008420299318
"52",0.522760225429023
"53",3.53130323157782
"54",0.384843369678876
"55",0.547497723090746
"56",1.31942850433166
"57",1.63600920604617
"58",0.556973551196585
"59",0.296563530347646
"60",0.336795000046749
"61",0.487316379605472
"62",1.76080722655963
"63",0.233250055852327
"64",0.805384557748508
"65",0.572368581326064
"66",0.35944011347375
"67",0.529189443923397
"68",1.83819776631849
"69",0.459166851467873
"70",1.17938120817738
"71",0.345323876687188
"72",0.63086675756339
"73",0.478331437342535
"74",0.344883429035004
"75",0.745664911451137
"76",2.54428812950367
"77",0.501666233332149
"78",0.331237880447042
"79",5.08711098690611
"80",1.36972182959147
"81",0.361206855752607
"82",0.535477775983341
"83",2.40689230186995
"84",0.442888745808846
"85",1.69155342926708
"86",0.575027476875946
"87",0.489475201551444
"88",0.365277949413437
"89",0.358003276383821
"90",1.1367935111508
"91",0.333429372000728
"92",0.332362584821569
"93",0.242838688894186
"94",2.71027188031664
"95",0.385922386905775
"96",0.385330746419546
"97",0.385808408041896
"98",0.602439336017707
"99",0.355147239896897
"100",0.45954966966504
"101",0.358396954719576
"102",0.80723929328354
"103",0.724184367265916
"104",0.319902927162349
"105",4.90579562083314
"106",0.464719262509026
"107",0.659033805187094
"108",0.371014735059972
"109",0.333063119111208
"110",0.586226105012001
"111",2.25627249356428
"112",0.351557065192284
"113",0.718399920321143
"114",0.297880567742869
"115",0.371331224267592
"116",0.350076738811273
"117",0.34421445625978
"118",0.459357896408947
"119",6.44993131745462
"120",0.358003276383821
"121",0.46491122584332
"122",0.93784040057567
"123",0.337427705803324
"124",0.911256304457072
"125",0.674687887468034
"126",0.658229569342648
