"","predictm5"
"1",0.152189648498965
"2",0.316900776801937
"3",0.183580084423117
"4",0.186626763385166
"5",1.37001930620726
"6",0.0459056163341677
"7",0.193320937701063
"8",0.926230277030774
"9",0.435985787201702
"10",0.115717861583769
"11",29.9081755142311
"12",0.813932826267359
"13",0.218051202290366
"14",0.43976646084969
"15",0.284232936122544
"16",0.0788101740802577
"17",0.110622616794766
"18",0.255735917769464
"19",0.156634710027231
"20",0.40208938774981
"21",1.27113170686511
"22",1.76935020738568
"23",0.201728128945606
"24",2.45438290609319
"25",0.610308639583963
"26",0.0111085836913496
"27",2.34588632949795
"28",0.156488306337293
"29",0.692460905517295
"30",0.182352857873944
"31",0.750754138032869
"32",0.16194288177021
"33",0.750063948944292
"34",0.0706435937614703
"35",0.348157258829022
"36",3.11178546409544
"37",0.559889508331525
"38",0.631252334621025
"39",1.55845963897827
"40",0.304324739242458
"41",0.288155003563729
"42",0.170545600115407
"43",0.259159067226595
"44",0.450229576673504
"45",0.118512934218903
"46",1.582761550339
"47",1.80532604973936
"48",12.1294464107535
"49",0.492923618603918
"50",0.208440807313973
"51",1.37044162678404
"52",0.156293023347936
"53",0.148334362266663
"54",1.88013584827392
"55",0.373571313652962
"56",3.00296192344197
"57",2.80315815979227
"58",2.27733326064044
"59",0.339401059210196
"60",0.100759767777223
"61",0.20608079138169
"62",2.11239984386125
"63",0.157154712956592
"64",0.0575430338576248
"65",1.32799281034678
"66",0.572440085538762
"67",1.68851684640533
"68",0.110192224500659
"69",0.35257580692157
"70",0.287122461527317
"71",0.147251138062883
"72",0.133576901388778
"73",0.123891189042569
"74",0.0641538832183819
"75",0.232347726373932
"76",2.2433753702307
"77",0.191169873520706
"78",0.291714739574956
"79",0.276454121968078
"80",0.0957836463683689
"81",0.0950444739805348
"82",0.567486056530895
"83",8.64685808651854
"84",0.0106529806947179
"85",0.99908526166193
"86",0.159204554627648
"87",0.155539310677641
"88",1.8524075437677
"89",0.255735917769464
"90",0.149335309919959
"91",0.241715132284037
"92",0.585791212638203
"93",27.9163026666258
"94",0.0770598437243639
"95",0.142752260211235
"96",0.140957841289401
"97",1.20871769310664
"98",0.311083691001834
"99",0.1285383128306
"100",0.110178699147904
"101",2.42117593183723
"102",0.799768176478397
"103",0.254001457821045
"104",0.0389990986956664
"105",0.266791888783188
"106",0.155043748531314
"107",0.316117163888121
"108",1.6743506787569
"109",0.302488752090284
"110",6.13423616462667
"111",0.185761891724605
"112",0.135193140327256
"113",0.571997884968601
"114",0.0679701773967717
"115",0.0101644412585623
"116",0.0384604711606425
"117",0.0550880729440546
"118",0.0820173323436968
"119",0.087707919080808
"120",1.63056728756559
"121",1.15949880669874
"122",0.0466148098298278
"123",1.85573595046775
"124",0.0501067820128025
"125",0.268063596564495
"126",0.0804951925151319
"127",0.0403144581786809
"128",0.305429326980356
"129",0.0818523338705867
"130",0.715467308468307
"131",0.138679448203405
"132",0.178390971349677
"133",0.489859439340907
"134",0.47957787890711
"135",0.364550493486362
"136",32.6085768058973
"137",0.0730515986962065
"138",1.53261122657429
"139",2.45127803801947
"140",2.27147492529126
"141",0.057372256086309
"142",4.56414113164145
"143",0.159241867381306
"144",0.120151632592068
"145",0.474972399080788
"146",0.139909720372741
"147",0.553951878734981
"148",0.83764289924639
"149",0.128519693586568
"150",0.0477705439887495
"151",0.487089098708018
"152",0.0135740451666713
"153",0.513834304255004
"154",0.327921314021864
"155",0.0891555814706878
"156",0.429784599729904
"157",0.0415495415455046
"158",1.48298415539953
"159",0.942760854682657
"160",0.0302754913930666
"161",0.00648380893136837
"162",1.27528799791519
"163",0.660748370077
"164",0.0466869522087318
"165",0.228036190030396
"166",0.144291648050316
"167",0.0915331531262659
"168",0.842824380732676
"169",8399.40014527935
"170",0.140687850734603
"171",3.02151258842978
"172",0.0248185368009047
"173",0.0392917695831122
"174",0.192149161621269
"175",0.55706024412487
"176",0.429894739611026
"177",0.0313073800308052
"178",0.339492767112188
"179",5.75352795620418
"180",0.0213186184419581
"181",0.0261209416579241
"182",0.150443977518905
"183",0.315808191402769
"184",0.0716208017780144
"185",0.270306090160293
"186",0.0662080101864324
"187",0.177227702800414
"188",0.172005800873777
"189",0.698097345060768
"190",0.0637785229518383
"191",0.132698194002583
"192",0.0659682079029963
"193",0.0326185622484121
"194",0.142177101825667
"195",21.7898200361116
"196",0.508315400663848
"197",0.230209723163789
"198",1.08819865810004
"199",0.935885254677813
"200",1.50732259792775
"201",0.0993945892950745
"202",0.942032549536185
"203",0.0874123879841425
"204",0.146490949244747
"205",1.6019692276723
"206",4.06246564678481
"207",1.6643222523119
"208",0.00781330081263132
"209",0.113892665527828
"210",0.00506987011308754
"211",0.0196396863787177
"212",0.0156374468853577
"213",0.166496052271126
"214",0.0742718770925293
"215",0.0603833684532585
"216",15.4086583644374
"217",0.363269637783299
"218",0.0265967908445866
"219",0.381405047726181
"220",0.291137069958447
"221",0.182647327128439
"222",0.141061215414708
"223",0.157651824015782
"224",2.1859107666478
"225",18.1771212654554
"226",0.0515076229614952
"227",0.307477356260954
"228",3.69604498549864
"229",0.535805705409844
"230",0.292236102765276
"231",0.191053777036446
"232",7.94998633873
"233",0.895837421290847
"234",0.0567151929786654
"235",1.26418018066694
"236",0.0474493542475591
"237",6.70596359875117
"238",0.311544297174181
"239",0.276958647778876
"240",0.56224873282085
"241",1.09570607208784
"242",0.0137340235953922
"243",0.129157697919581
"244",0.20506711822743
"245",1.06941887780149
"246",0.473313744999104
"247",0.371159941194969
"248",0.413363065375948
"249",0.118019438902916
"250",0.332171530361302
"251",0.0399964789734252
"252",3.31624808597461
"253",0.0892755392922829
"254",0.318469181000309
"255",0.0352963221352956
"256",0.0249121195423496
"257",0.00689467096971827
"258",0.738245963234581
"259",0.0395462239849394
"260",0.154641347971893
"261",0.749738843669326
"262",0.346007417525804
"263",0.238841987484094
"264",0.34133555854918
"265",2.46955141554351
"266",3.65105819826899
"267",0.17007628028231
"268",0.255559068305034
"269",0.965920767984113
"270",0.0131757325768281
"271",0.427621599220662
"272",0.162997946538496
"273",0.0126835684976808
"274",1.15511185398677
"275",0.441433918211652
"276",0.0131757325768281
"277",0.118144863300305
"278",0.243406648308158
"279",0.631433118502684
"280",0.298543493659578
"281",0.183543949591042
"282",0.100401513455716
"283",1.2923883399815
"284",2.24767029441437
"285",0.324517805169901
"286",0.12288679954748
"287",15.825769066723
"288",0.0700170297133906
"289",0.0380982876120792
"290",0.287384058840117
"291",0.477787704479037
"292",0.208981344357944
"293",0.078854241240505
"294",0.0783429937124647
"295",0.265610757467984
"296",1.21259303267427
"297",0.345806409194684
"298",1.7454368743018
"299",0.040006341472612
"300",0.142275866819479
"301",0.0558542999356519
"302",0.644065458006105
"303",0.161233088831134
"304",0.0636136502151799
"305",0.0260783932849362
"306",3.98473525585095e-05
"307",0.267181727233607
"308",0.456219301700517
"309",0.390030959047546
"310",0.633683999551712
"311",0.0641029475289434
"312",0.11998953958599
"313",0.752738829863889
"314",0.588504293392012
"315",0.552805862993563
"316",0.449107843112423
"317",1.44539849132284
"318",0.146267916099771
"319",0.0410259474603092
"320",0.0855700616028161
"321",0.0561446635317622
"322",0.0440709617048408
"323",0.278248882340445
"324",6.90485320323413
"325",0.132376883205495
"326",0.819806333733591
"327",1.20929810335693
"328",0.0902818464530137
"329",0.513028790742291
"330",0.0987634125112347
"331",0.0812289356704933
"332",0.107650286081124
"333",0.209085664690585
"334",2.00057844108389
"335",1.49368061618745
"336",0.318987029483309
"337",1.11920925951955
"338",0.860664145859924
"339",0.124531775582868
"340",3.75909237846355
"341",0.0368513780913876
"342",0.0355019550176026
"343",0.0783429937124647
"344",2.91770127159576
"345",1.1368614889636
"346",0.0102265712993634
"347",1.0210536381268
"348",0.110496938385526
"349",0.426023165644181
"350",0.39656629905446
"351",0.197215177018136
"352",0.830611445521798
"353",0.0347838962138126
"354",0.042789123097245
"355",0.0437170535807549
"356",0.122362896345995
"357",0.159241867381306
"358",0.0424421207115764
"359",0.575429036333023
"360",0.203050820852618
"361",0.070767724191078
"362",2.12849698836864
"363",0.0983007914676024
"364",0.748884648450408
"365",0.172381005865572
"366",0.331331697380221
"367",0.0448829761550917
