"","predictm1"
"1",-0.951749715889403
"2",-0.613323105973869
"3",-3.1500326050645
"4",0.431366973300191
"5",-2.96823719661152
"6",1.34959066550626
"7",-3.18911351008833
"8",1.44576669919415
"9",-1.70244220208395
"10",-2.02278984765534
"11",-0.0932539966883802
"12",-1.04891147249859
"13",-2.84551581208027
"14",0.130377492072445
"15",-2.62622236954808
"16",-0.249751045408173
"17",-1.55115004304427
"18",0.797837666856604
"19",-2.85096387310831
"20",-1.13670412082396
"21",0.576929269893292
"22",-2.73998430633271
"23",-3.45904269425303
"24",-1.03041660498427
"25",-0.162583592296289
"26",-2.34775351424807
"27",-1.71804298791644
"28",-0.789947185138782
"29",-3.69629256346262
"30",-3.47251031801031
"31",-3.24323754460795
"32",-3.18283733084598
"33",-1.05681110691704
"34",-0.523200276055351
"35",-0.883736223500993
"36",-0.414700792089511
"37",-1.56778980110293
"38",-1.22905800752239
"39",-2.66876719137992
"40",-1.31439750480787
"41",-1.11128490268749
"42",-3.05810183809868
"43",-0.479009524184034
"44",-0.930981547864711
"45",-3.2454613129501
"46",1.19768893048913
"47",-0.748649349606424
"48",-0.42757247080223
"49",-1.62753225383875
"50",-0.0977439100020938
"51",-2.80912344964238
"52",1.40805571725865
"53",-3.60797269970576
"54",-1.63946224338899
"55",-3.51969944259371
"56",-2.65666447771941
"57",-2.18386404436165
"58",-1.33025880617915
"59",-3.27657050268359
"60",0.85149079118586
"61",-0.964072337432713
"62",-0.994506537911755
"63",-3.06183536835399
"64",-2.07220221658758
"65",1.52534343144595
"66",0.335749113400054
"67",-3.12276397833095
"68",-0.681146834929082
"69",-1.68826806220388
"70",-0.727170265093255
"71",0.660187349021553
"72",-2.86687089671849
"73",-0.935384395082388
"74",-2.98013078504235
"75",-2.15599005992955
"76",-0.565192545597288
"77",-1.0200175384058
"78",-1.56904986941315
"79",-0.83498390221824
"80",-2.13755612851795
"81",0.786260247127399
"82",-2.12687907748162
"83",-2.9966038909697
"84",-3.166655790189
"85",-1.85060774852083
"86",-0.449563349403654
"87",-1.58899963102268
"88",-0.948399696446907
"89",-0.935384395082388
"90",-2.39335286855328
"91",-0.73967928519162
"92",-1.67489380578602
"93",-0.77656054202703
"94",-0.391843881029537
"95",-0.594044675415191
"96",-0.379077526352004
"97",-1.56059142279131
"98",-1.02299951922041
"99",-0.774899228778687
"100",-2.89010383418857
"101",-0.787471261754137
"102",-2.65140524818168
"103",-2.07076700098298
"104",-2.60841273773114
"105",-1.59208881732932
"106",-3.15414798215468
"107",-0.835492808664459
"108",0.349589958482346
"109",-0.174893878746073
"110",-2.97919309638933
"111",-3.32525983538101
"112",-2.71141724163218
"113",-0.930270973868587
"114",-1.4745486161529
"115",-1.45150120313383
"116",-0.150828734339878
"117",-3.47437246962639
"118",-0.867729043847915
"119",-2.29008703284505
"120",0.685351010521923
"121",-3.26946795995769
"122",0.327827720135515
"123",-0.380014380961898
"124",-1.08304408738874
"125",-1.19880081585531
"126",-2.81346028270721
"127",-1.45920741222726
"128",-0.77642471928742
"129",-0.398594154984772
"130",-3.73102455907331
"131",-3.44387850716786
"132",-3.19503619907873
"133",-2.54425548234117
"134",0.575036540026159
"135",-0.301851167193427
"136",0.40709677791075
"137",-1.17384669757611
"138",-3.39355337207408
"139",0.459318196081107
"140",-2.47468296944075
"141",-1.19971064281041
"142",-3.10909842889165
"143",-1.28887839279772
"144",0.441634745678545
"145",-2.33557651432592
"146",-2.98356854390129
"147",-1.18363258433833
"148",-1.06219659656644
"149",-3.06929337319972
"150",-3.2532628233791
"151",-0.80991982912646
"152",-1.30324088682703
"153",-0.083756976954747
"154",-0.343692130198547
"155",-1.58377537327364
"156",-0.727233472460586
"157",-2.49766855182779
"158",4.27018113696318
"159",-3.56690858828602
"160",-0.929351497483445
"161",-0.317048087229149
"162",-0.428958431910743
"163",-2.69300188896121
"164",-2.33794141031251
