"","predictm3"
"1",0.117149360347072
"2",0.146511610879603
"3",0.40527158460951
"4",0.286880329959805
"5",0.278542099850651
"6",0.484930267892259
"7",0.312480115582479
"8",0.385650194088306
"9",0.328378705734752
"10",0.878904583401519
"11",0.272747048435171
"12",0.968517129963642
"13",0.0571569776181472
"14",0.52848447943699
"15",0.032016287198864
"16",0.0638134763506886
"17",0.0522866061583087
"18",0.0475372680006966
"19",1.40625811076535
"20",2.66262528239246
"21",4.84600943302674e-05
"22",0.0955388766667449
"23",0.334614455047031
"24",0.094646311908193
"25",0.445771136859092
"26",0.286880329959805
"27",0.0608101860063193
"28",0.269384578217975
"29",0.0625826742258938
"30",0.236958045250521
"31",0.0507910980054035
"32",0.0302077198494161
"33",0.060864801467844
"34",2.26640873358005
"35",0.328378705734752
"36",0.223862756539671
"37",0.165465101703511
"38",0.532553252497289
"39",0.181691425103735
"40",0.140584949251676
"41",0.00282357400327678
"42",0.704074690390206
"43",0.150798256894193
"44",0.371926184229068
"45",0.293932625430245
"46",3.16962401786888
"47",0.0611530936651662
"48",0.259022869551309
"49",73394713.8099499
"50",0.385650194088306
"51",0.0595761295747803
"52",0.148104369921095
"53",0.104922996851632
"54",0.0502751198793422
"55",0.28529700034753
"56",0.0638134763506886
"57",0.021339719730857
"58",0.0446025861805076
"59",0.302944293626241
"60",0.0194189290597932
"61",0.135006305773357
"62",0.0105262868445275
"63",0.238164279898879
"64",0.0696221576667133
"65",0.290139663836536
"66",0.581720827219938
"67",0.0415070452592818
"68",0.00608563636284594
"69",0.130065024090387
"70",0.0765608219275959
"71",0.0413884526910284
"72",0.425741418388226
"73",0.0852526955767332
"74",0.517000318783973
"75",0.0587949023971763
"76",0.52848447943699
"77",0.572521153035888
"78",0.0765608219275959
"79",0.44243355301688
"80",0.228792812335626
"81",0.246127356717047
"82",0.52848447943699
"83",0.592738411883463
"84",0.328378705734752
"85",0.00845276103714275
"86",0.445771136859092
"87",0.328378705734752
"88",0.0376194130185018
"89",0.312480115582479
"90",0.545763521905604
"91",0.371756580127788
"92",0.0952702106911677
"93",0.0432512175364686
"94",0.0452743497421938
"95",0.076817952761266
"96",0.189987832498137
"97",0.0728813569727382
"98",0.395006485440049
"99",0.0526862033000846
"100",0.0254692536452774
"101",0.0636175297514624
"102",0.176323071135957
"103",0.177642457599898
"104",0.419582812214237
"105",0.0775625222783164
"106",0.109176661905412
"107",0.061258173960639
"108",0.442246869020145
"109",0.436207671549567
"110",0.445771136859092
"111",0.282432065685306
"112",0.385650194088306
"113",0.0898585828314912
"114",0.445771136859092
"115",0.181015164124622
"116",0.677065107223568
"117",0.0620734078675955
"118",0.351407003011977
"119",0.222625768841438
"120",0.0759109876806426
"121",0.309877570957692
"122",0.392481363127696
"123",0.254028546252307
"124",0.122681846047616
"125",0.0345787455402836
"126",0.443176257299035
"127",0.0137640227048435
"128",0.236673482200013
"129",0.212400565227081
"130",0.417080824970497
"131",0.517000318783973
"132",0.043253702527678
"133",0.092962021942752
"134",1.67639665700298
"135",0.0722158206080917
"136",0.902730262475951
"137",0.346305304131002
"138",0.184939239095676
"139",0.339974639367365
"140",0.0620734078675955
"141",0.385552016216417
"142",0.328378705734752
"143",0.0594042409076514
"144",0.121287993034002
"145",0.0586794348725514
"146",0.0638134763506886
"147",0.151692420234732
"148",0.111974064556152
"149",0.068254087498604
"150",0.52848447943699
"151",0.0978226659918633
"152",0.352991997759242
"153",0.272274873903998
"154",0.335787732249777
"155",2.26572205181602
"156",0.363518222755536
"157",0.138812904917793
"158",0.0789769453424858
"159",0.345141925055222
"160",0.0638134763506886
"161",0.0862975651827631
"162",0.192539634639039
"163",0.301370348238088
"164",0.212731739795536
"165",0.00750647034790342
"166",0.171004393610487
"167",1.93488253617256
"168",0.314462016340624
"169",0.0728813569727382
"170",0.385650194088306
"171",0.0383746486645798
"172",3306.62801068034
"173",0.263495735134792
"174",0.107992929728322
"175",0.549418383564885
"176",0.0717727679077281
"177",0.175414330069136
"178",0.0965593110112084
"179",0.261784048738574
"180",0.550152527715953
"181",0.245466148697708
"182",0.0633060138433628
"183",0.0129446582217398
"184",0.0775625222783164
"185",0.169464033507854
"186",0.0638134763506886
"187",0.0587949023971763
"188",0.298916034248603
"189",0.00284192383875781
"190",0.0699722654378434
"191",0.352248057322008
"192",0.768416992718452
"193",0.611258895153595
"194",0.0956427928551072
"195",0.0764451033994712
"196",0.247599635575962
"197",0.0620734078675955
"198",0.0765608219275959
"199",0.102829465191387
"200",0.0735269124177143
"201",0.430048625127992
"202",0.0608101860063193
"203",0.097273542035554
"204",0.0347638265810712
"205",0.0499353106259564
"206",0.53105303256152
"207",0.0725987696909423
"208",0.328378705734752
"209",0.544802305843107
"210",0.346766385358843
"211",0.118475157704954
"212",0.225611595274426
"213",0.264411144778928
"214",0.385650194088306
"215",0.120989105837777
"216",0.252061700132355
"217",0.257124033340483
"218",0.19256945631026
"219",0.30168899366238
"220",0.206668883309265
"221",0.42796490767951
"222",0.0823547768488983
"223",0.312480115582479
"224",0.365972151767246
"225",0.0765608219275959
"226",0.000557182501060723
"227",1307.55447534466
"228",0.128500265857143
"229",0.383615426903983
"230",0.0163662737991546
"231",0.0638134763506886
"232",0.312480115582479
"233",0.0922150714797267
"234",0.198058571000377
"235",0.732851067700238
"236",0.153174929823866
"237",0.2260851235145
"238",0.0380087538098917
"239",0.0585523437818705
"240",0.385650194088306
"241",0.0969525519459289
"242",0.0042303165220573
"243",0.0541054327016008
"244",0.550152527715953
"245",0.103311992119631
"246",0.0719472643473274
"247",0.185525194848467
"248",0.0733585150838052
"249",0.312480115582479
"250",0.176960106701244
"251",0.109554531910013
"252",0.328378705734752
"253",0.550110017686029
"254",0.156124232641189
"255",0.10190752698099
"256",0.302745727888567
"257",0.307054848312671
"258",0.559532568360031
"259",0.0180277742963595
"260",0.0293589245135657
"261",0.0728813569727382
"262",0.0294707364569997
"263",0.16998451669305
"264",0.163058857413491
"265",0.0838008347142422
"266",0.22786007623934
"267",0.385650194088306
"268",0.0732404195661821
"269",0.151395983382592
"270",0.345493972862332
"271",0.0735765739941229
"272",0.0417367422282144
"273",0.713843178284495
"274",0.0638134763506886
"275",0.297010844541354
"276",0.385650194088306
"277",0.0228009384667435
"278",0.0493159851147136
"279",0.346766385358843
"280",0.0817696712707256
"281",0.0440411176889593
"282",0.060864801467844
"283",0.306036594684847
"284",0.365139709739724
"285",0.095381451996442
"286",0.014189914393929
